0.1,2.0,1.0,2.0,Exact,svm-linear,0.0,1.0,,0.0,1.0
0.1,2.0,1.0,2.0,Exact,svm-linear,0.0,1.0,,0.0,1.0
0.1,2.0,1.0,2.0,AIF,svm-linear,0.0,1.0,0.01376485824584961,,
0.1,2.0,1.0,2.0,Exact,svm-linear,0.0,1.0,,0.0,1.0
0.1,2.0,1.0,2.0,AIF,svm-linear,0.0,1.0,0.02321910858154297,,
0.1,2.0,1.0,2.0,VeriFair,svm-linear,0.0,,0.33734607696533203,,
0.1,2.0,1.0,2.0,Exact,lr,6.935052532270849e-11,0.9999999999264932,,6.935052532242025e-11,0.9999999999958438
0.1,2.0,1.0,2.0,AIF,lr,0.0,1.0,0.018426179885864258,,
0.1,2.0,1.0,2.0,VeriFair,lr,0.02247191011235955,,0.3167459964752197,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.01222991943359375,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.34718100890207715,,0.3541717529296875,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.019429922103881836,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3548387096774193,,0.5129308700561523,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.013499975204467773,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.326530612244898,,0.38129281997680664,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.27927327156066895,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2426769733428955,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015538930892944336,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.34905660377358494,,0.3977639675140381,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.18499517440795898,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.20182013511657715,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015848875045776367,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.37534246575342467,,0.3558821678161621,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.18540096282958984,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2162001132965088,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.02492213249206543,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.19369769096374512,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.21288084983825684,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.01516580581665039,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.30853499447626376,,14.133055925369263,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.355421686746988,,0.3410451412200928,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.21611690521240234,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.21378302574157715,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015403032302856445,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.2894025093069129,,14.01021695137024,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3995037220843672,,0.39597415924072266,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.1831200122833252,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.19730496406555176,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.011868000030517578,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.2889580453366028,,13.89809513092041,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.29527559055118113,,0.30967092514038086,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.2550041675567627,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2074737548828125,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.013458251953125,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.2897634516609167,,14.10065484046936,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3256578947368421,,0.32530689239501953,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.2602372169494629,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.20992517471313477,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.014889240264892578,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3486238532110092,,0.4113929271697998,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.24356293678283691,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2067258358001709,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.01341104507446289,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3408360128617363,,0.3210721015930176,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.18345093727111816,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2849719524383545,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.011816978454589844,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.3188405797101449,,0.3047459125518799,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015881061553955078,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012847900390625,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012749910354614258,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012238025665283203,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.013823986053466797,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012147903442382812,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012199878692626953,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012915372848510742,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012736797332763672,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.017009735107421875,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.016953229904174805,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015926122665405273,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.021252155303955078,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.0229339599609375,,
0.1,2.0,1.0,2.0,VeriFair,dt,,,0.1367049217224121,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.027952909469604492,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.358600583090379,,0.46624183654785156,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012700080871582031,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015804767608642578,,
0.1,2.0,1.0,2.0,FairSquare,dt,,,0.18001222610473633,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012289047241210938,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.2871836685623167,,14.506462812423706,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.030138015747070312,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012696027755737305,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.28673686104258156,,14.494406938552856,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.012319803237915039,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.2842517441805911,,14.290503025054932,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.026697158813476562,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.28524717574995423,,15.474592924118042,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.32986111111111105,,0.3925008773803711,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.014647960662841797,,
0.1,2.0,1.0,2.0,FairSquare,dt,,,4.048878908157349,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.32558139534883723,,0.3258838653564453,,
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.015137910842895508,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.03668659140953222,,14.513243198394775,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.3168509006500244,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2684617042541504,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.011954307556152344,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.036541566232255886,,14.554373979568481,,
0.1,2.0,1.0,2.0,VeriFair,dt,0.27196652719665276,,0.31903600692749023,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.23723196983337402,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.25592613220214844,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.014471769332885742,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.032639273457904495,,14.404880046844482,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.2615644931793213,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2543792724609375,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.014171838760375977,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.0349537286777252,,15.57319712638855,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.27333521842956543,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.2548713684082031,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.014657020568847656,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.032639273457904495,,14.78540325164795,,
0.1,2.0,1.0,2.0,VeriFair,dt,,,10.0,,
0.1,2.0,1.0,2.0,Learn-dependency-not-apply,dt,1.0,0.0,0.32208824157714844,0.499,0.499
0.1,2.0,1.0,2.0,Learn-dependency-apply,dt,0.020449897750511266,0.958,0.3102433681488037,0.020000000000000018,0.978
0.1,2.0,1.0,2.0,AIF,dt,0.02044989775051125,0.958,0.018260955810546875,,
0.1,2.0,1.0,2.0,FairSquare,dt,0.0349537286777252,,16.05880308151245,,
0.1,2.0,1.0,2.0,VeriFair,dt,,,10.0,,
